responseId,LocationLatitude,LocationLongitude,2020_GISJOIN,2010_GISJOIN,2020G_FIPS,RUCC_2023,NotInUS
R_5kFjaPKZ1zomLtI,34.1825,-84.8247,G13001509606021,G13001509606001,G13015,1,0
R_55CIZzrvqRHzmdb,26.517,-80.0841,G12009900060091,G12009900060091,G12099,1,0
R_7wKSDOMFsfE9PVf,38.6096,-121.4443,G06006700069023,G06006700069003,G06067,1,0
R_7g74TvNNBPoZ6r0,40.6129,-74.416,G34003900392004,G34003900392004,G34039,1,0
R_7D5jHdF7EA9TckC,30.3228,-95.5298,G48033906944011,G48033906944003,G48339,1,0
R_57V9DvEsqsLAqtH,39.3248,-76.6062,G24051000904001,G24051000904001,G24510,1,0
R_6FwVZ0vAKVgqGYs,40.7252,-73.944,G36004700591004,G36004700591004,G36047,1,0
R_56wXI7Ci6QS5OHn,32.3153,-90.1737,G28004900015003,G28004900015003,G28049,2,0
R_6HhsT1ZorEHmvdv,39.952,-75.1814,G42010100007022,G42010100007003,G42101,1,0
R_3al7LSrU1xCRZLX,39.9111,-74.1469,G34002907310012,G34002907310012,G34029,1,0
R_1ijMwXck07m6WGK,42.7893,-83.7135,G26004900132062,G26004900132044,G26049,2,0
R_1rlDWijIlVljpNt,40.0558,-75.0773,G42010100308003,G42010100308003,G42101,1,0
R_1tGztmSIeVm7AfP,38.9201,-94.3999,G29009500180001,G29009500180001,G29095,1,0
R_7jqWpvSAS1syldN,40.6105,-74.2813,G34003900357002,G34003900357002,G34039,1,0
R_3FzFqjIj4jtJKkf,28.9274,-81.9819,G12011909117043,G12011909117013,G12119,3,0
R_1fjKH8R73OWMOWX,34.0544,-118.2441,G06003702074001,G06003702074001,G06037,1,0
R_3cUNTy7KGf5JbfY,41.5557,-72.6632,G09000705415001,G09000705415001,G09007,#N/A,0
R_1lif2v830gYbnwi,37.751,-97.822,G20015500018002,G20015500018002,G20155,4,0
R_7uVfqkwqC7xwCGL,39.7044,-105.0023,G08003100013021,G08003100013021,G08031,1,0
R_34VxpykOP4muoLf,33.7485,-84.3871,G13012100035001,G13012100035001,G13121,1,0
R_11ihankXZn3VgqF,34.1354,-117.599,G06007100020131,G06007100020131,G06071,1,0
R_5C0sOYMimZC7Yzf,38.6226,-121.3885,G06006700061013,G06006700061013,G06067,1,0
R_3iqfGmT1axarhsw,39.5884,-105.0776,G08005900120524,G08005900120524,G08059,1,0
R_1OVh8lQpbriOq2J,35.7211,-97.5174,G40010901082221,G40010901082131,G40109,1,0
R_5sclIzrrjTNrFgr,34.2827,-118.8875,G06011100076111,G06011100076112,G06111,2,0
R_3jizSSkR8B7qLYo,39.9581,-82.8068,G39004900093814,G39004900093814,G39049,1,0
R_772RmQcCTvoWePK,44.7818,-93.5165,G27013900803055,G27013900803021,G27139,1,0
R_7l45UmmdFoFSZfH,29.7388,-95.8309,G48015706731081,G48015706731011,G48157,1,0
R_5EEkDf1PXu4xApH,37.1835,-121.7714,G06008505119112,G06008505119112,G06085,1,0
R_6iAkooZKJYhMPXr,36.0949,-94.1678,G05014300107031,G05014300107013,G05143,2,0
R_5aLAf7jdzEa9id8,40.7119,-74.2203,G34001300045001,G34001300045001,G34013,1,0
R_1qCLvpsVeAPisWU,33.878,-83.8923,G13013500507442,G13013500507262,G13135,1,0
R_508LT6LrfzcNVsx,40.7162,-73.9229,G36004700449023,G36008100535001,G36047,1,0
R_7pKvNuqyByEes1L,38.2406,-85.8156,G21011100012002,G21011100012002,G21111,1,0
R_1XiBhiIlfOqjc1J,29.4963,-98.4004,G48002901214041,G48002901214041,G48029,1,0
R_5pAoROVujl5v4Yv,35.8123,-78.5469,G37018300541191,G37018300541053,G37183,1,0
R_6KxOonez54aua6L,39.7764,-86.1077,G18009703549002,G18009703549002,G18097,1,0
R_5M4idVk7j980gU9,45.4879,-122.5109,G41005100091024,G41005100091024,G41051,1,0
R_1LqjiDibQsw3LAB,37.3392,-77.4175,G51004101005053,G51004101005053,G51041,1,0
R_3DYrRWnOVHuEF3U,39.6973,-104.8394,G08000500808002,G08000500808002,G08005,1,0
R_3uOjgKJuNyTCg3T,33.8899,-118.4008,G06003706203032,G06003706203032,G06037,1,0
R_6CJIQPNON5XK4BE,45.4879,-122.5109,G41005100091024,G41005100091024,G41051,1,0
R_6HbJtisXVgGbEEx,41.8502,-87.6736,G17003108432001,G17003108432001,G17031,1,0
R_789wpV0vxQfvlAZ,40.8492,-73.9735,G34000300192021,G34000300192021,G34003,1,0
R_5hzlnPkGC7KjgXw,37.4019,-79.8786,G51002300404011,G51002300404011,G51023,2,0
R_1qL2C9NobY6Jd9G,33.2973,-86.661,G01011700302182,G01011700302143,G01117,1,0
R_7PgKs3jKahPLFjH,37.3859,-122.0882,G06008505098013,G06008505098013,G06085,1,0
R_1CswKGOREcofc7b,34.7838,-96.6938,G40012300891002,G40012300891002,G40123,7,0
R_3TLfnLGmTmQihTX,42.3575,-83.2162,G26016305472004,G26016305454001,G26163,1,0
R_34tMOcE0p7rZNn3,28.0206,-82.4574,G12005700013001,G12005700013001,G12057,1,0
R_66fJGT8EHE73sNr,37.6752,-120.9465,G06009900009132,G06009900009122,G06099,2,0
R_1zaxolj1EzkpBhT,38.1551,-79.0608,G51079000005001,G51079000005001,G51790,3,0
R_7vCCGKYgJFUoTYZ,38.719,-77.1067,G51005904160003,G51005904160003,G51059,1,0
R_7Cd4xOyusefYtQS,40.7412,-73.9223,G36008100185023,G36008100185023,G36081,1,0
R_7EHfCWNheJG6eLf,34.0014,-84.0144,G13013500505661,G13013500505252,G13135,1,0
R_7gZvGmmUOwqtLTX,34.0389,-84.3826,G13012100114452,G13012100114184,G13121,1,0
R_3W29wClk2uBr1y9,33.7568,-117.7938,G06005900756063,G06005900756063,G06059,1,0
R_3fmiMbnlHFtD7jA,38.4207,-121.3623,G06006700093072,G06006700093072,G06067,1,0
R_5EGQIbWXmVJGl7r,35.1312,-84.0388,G37003909303001,G37003909303001,G37039,9,0
R_3EMvp2IZbEGL93Y,32.7015,-114.643,G04002700005011,G04002700005011,G04027,3,0
R_1eVsTaszqkA67qe,42.3888,-83.1895,G26016305373001,G26016305373001,G26163,1,0
R_1ykLab42VNqUJdr,39.745,-75.0924,G34001505012082,G34001505012082,G34015,1,0
R_1pEqRl3ieJZupKV,33.238,-97.1134,G48012100205055,G48012100205055,G48121,1,0
R_648JEXYLt9bYUBX,41.9215,-87.6446,G17003100712002,G17003100712002,G17031,1,0
R_77yhpiHegOxO8fk,40.0678,-74.1355,G34002907134021,G34002907134021,G34029,1,0
R_3QyR7xKKidSUd5Z,29.9701,-90.0254,G22007100011001,G22007100011001,G22071,1,0
R_1htP3JUkkMBV7uC,32.421,-87.0212,G01004709564001,G01004709564001,G01047,4,0
R_6EcQovPcKt2ypJe,30.0043,-95.1747,G48020102507022,G48020102507022,G48201,1,0
R_3xUUuyrp3lpKd0i,6.4474,3.3903,,0,,#N/A,1
R_1xFF7W2b4vpEtgZ,33.9381,-84.4633,G13006700304082,G13006700304082,G13067,1,0
R_7npmkGiHmQYKZjY,32.7638,-117.07,G06007300028042,G06007300028042,G06073,1,0
R_3hxnXZFbcTbT8mz,45.0678,-83.9436,G26011909101001,G26011909101002,G26119,9,0
R_6FJuWzAlx6QJSMW,38.9091,-77.0203,G11000100048011,G11000100048011,G11001,1,0
R_1P1mah2tQZuRXaq,34.1758,-86.829,G01004309649011,G01004309649005,G01043,4,0
R_35XX5J4N2BydYPf,27.3189,-82.5164,G12011500005022,G12011500005022,G12115,2,0
R_7Cw7SgujpgkWPkF,41.2671,-96.0378,G31005500066042,G31005500066045,G31055,2,0
R_7js3JbHYk8qiJMt,33.7485,-84.3871,G13012100035001,G13012100035001,G13121,1,0
R_1FDrQS2Pr9zAAiY,33.6934,-84.448,G13012100112032,G13012100112013,G13121,1,0
R_7PR8YvEasN0UGJm,35.056,-89.8598,G47015700217213,G47015700217213,G47157,1,0
R_1e8WzDrp36trLN4,40.6375,-74.0216,G36004700126001,G36004700126001,G36047,1,0
R_1kHM8IE1fC7PoZ3,41.3727,-87.4802,G18008900429042,G18008900429022,G18089,1,0
R_7YDLTTUdkf06FHc,28.5504,-81.1833,G12009500167431,G12009500167291,G12095,1,0
R_17dSNsPxahMx5ch,42.3474,-71.1582,G25002500004023,G25002500004023,G25025,1,0
R_39CBdjliArETBzb,33.9263,-118.0034,G06003705037012,G06003705037012,G06037,1,0
R_6KpimCT997iQqOy,41.9409,-87.6532,G17003100621003,G17003100621003,G17031,1,0
R_7uwb0MwMuzihYSw,43.2585,-77.6695,G36005500136032,G36005500136032,G36055,1,0
R_6IcSFFDPOwfd436,35.4155,-80.6143,G37002500425012,G37002500425012,G37025,1,0
R_7jOesRNlBFvc6zq,25.8502,-80.2367,G12008600010033,G12008600010033,G12086,1,0
R_38jN5MW4G5fwAtr,39.2079,-76.9593,G24002706051031,G24002706051031,G24027,1,0
R_6mVSF93Jr1hYwzT,35.7802,-78.4861,G37018300541152,G37018300541154,G37183,1,0
R_3TvnWnKH0pD3qyB,39.7536,-86.1935,G18009703581001,G18009703581003,G18097,1,0
R_1CPtkkAkZTn42MF,35.4145,-119.0403,G06002900002023,G06002900002007,G06029,2,0
R_1xpOPrYx30aPu37,40.8275,-73.1225,G36010301458092,G36010301458053,G36103,1,0
R_6dnoiiPkZ1EokSc,33.9349,-84.3922,G13012100102201,G13012100102053,G13121,1,0
R_6pl4kwfn0lozi3T,30.5518,-81.8181,G12008900505092,G12008900505033,G12089,1,0
R_5b0JSyZKl7akHWM,30.4274,-84.258,G12007300003022,G12007300003022,G12073,2,0
R_7MYYxDpFqQwD6cV,28.6225,-81.4317,G12009500151032,G12009500151031,G12095,1,0
R_11bDYSn44NNy8Vn,33.3054,-111.7401,G04001308155022,G04001308155002,G04013,1,0
R_6UWoM0c3AwffF8v,37.7428,-122.1745,G06000104094002,G06000104094002,G06001,1,0
R_5fsuYmMrvubL2A9,39.5516,-78.1847,G54006509710011,G54006509710001,G54065,2,0
R_79XETSfgs1nLiyB,34.2529,-118.418,G06003701048232,G06003701048103,G06037,1,0
R_53gAy54cNXTrdIl,39.0353,-94.4636,G29009500106003,G29009500106003,G29095,1,0
R_3ErpkUocdVVuP3X,40.7537,-73.8892,G36008100287001,G36008100287001,G36081,1,0
R_7auGOI20ADBfxkJ,32.166,-80.7574,G45001300103003,G45001300103002,G45013,3,0
R_3gjOsT739SMMaLt,40.8142,-73.9081,G36000500073001,G36000500073001,G36005,1,0
R_1EzdePAGLsZp6xA,29.5531,-98.3598,G48002901218031,G48002901218031,G48029,1,0
R_6a9zPF4y07h7IAO,33.7976,-118.063,G06005901100152,G06005901100153,G06059,1,0
R_3cckDK9S9RfU490,33.6637,-117.1743,G06006500427431,G06006500427431,G06065,1,0
R_34DlvhCazgjORTR,41.022,-80.6659,G39009908120014,G39009908120014,G39099,2,0
R_1IbE2ErqdAYQIE0,30.3383,-97.6681,G48045300436002,G48045300018341,G48453,1,0
R_1omQlAE1PlQimAx,33.7344,-84.0986,G13008900233182,G13008900233031,G13089,1,0
R_1kz5ARMy4KZP5ZL,38.2366,-104.6593,G08010100027006,G08010100027006,G08101,3,0
R_70wkKwRRM0XmcN4,39.489,-104.8298,G08003500140111,G08003500140111,G08035,1,0
R_6erv0fdQjSHKtFO,41.8874,-87.6318,G17003108391001,G17003108391001,G17031,1,0
R_7hMf0PfFClnF4K8,39.489,-104.8298,G08003500140111,G08003500140111,G08035,1,0
R_3m9oRxmSlZKJVXX,39.4251,-81.4613,G39016700208002,G39016700208002,G39167,4,0
R_1Nkn1dTsOiN8Ois,38.2634,-85.673,G21011100077001,G21011100077002,G21111,1,0
R_3NOCZgucNJI8PQe,37.7676,-92.2105,G29016904704011,G29016904704002,G29169,5,0
R_1G31CMi6nx2RTbd,33.9263,-118.0034,G06003705037012,G06003705037012,G06037,1,0
R_176YoNdChtsVyYQ,34.0389,-84.3826,G13012100114452,G13012100114184,G13121,1,0
R_6LqHzJRz9glL20r,30.4421,-97.6339,G48045300445002,G48045300018413,G48453,1,0
R_6lbfvLNb6q4Btmb,29.5422,-95.3212,G48003906608033,G48003906608012,G48039,1,0
R_1TPK03yWUSDifWp,39.4442,-77.3393,G24002107517011,G24002107517011,G24021,1,0
R_6G3zfaOPA7maXPN,40.2861,-84.1729,G39014909719002,G39014909719003,G39149,4,0
R_1GKWahO6RMxSZc5,40.012,-90.9504,G17000100103011,G17000100103001,G17001,5,0
R_6EmLbonKir6Tn03,39.1397,-86.5141,G18010500010013,G18010500010013,G18105,3,0
R_1F5hEJ99ypmFADA,32.5591,-117.0386,G06007300100152,G06007300100151,G06073,1,0
R_6o0DviXKCLWu8hc,42.8697,-73.999,G36009300324041,G36009300324041,G36093,2,0
R_5PY2W2CmW4FlyZq,43.449,-96.6826,G46008300101073,G46008300101073,G46083,2,0
R_3QDZOHE7UhNo5oM,40.0732,-82.4017,G39008907519001,G39008907519001,G39089,1,0
R_1GPvv65lwihnLIa,38.1551,-79.0608,G51079000005001,G51079000005001,G51790,3,0
R_7fxsPQefUUzFEul,38.0405,-84.7293,G21023900501051,G21023900501051,G21239,2,0
R_52E7VSf5DtRuSEH,32.8466,-116.977,G06007300166152,G06007300166151,G06073,1,0
R_7dGhozb9YVcWZy1,33.7908,-116.9801,G06006500513011,G06006500513002,G06065,1,0
R_3ladymzTMPvmnRp,36.1506,-115.1805,G32000300010063,G32000300010063,G32003,1,0
R_51SFx8ftr2tKLXr,32.8008,-96.7884,G48011300016011,G48011300016002,G48113,1,0
R_6K6KYSvxgHoxUpJ,40.2415,-74.7013,G34002100029022,G34002100029022,G34021,2,0
R_1r02DbxqPO22Kpr,41.1413,-81.3445,G39013306015032,G39013306015032,G39133,2,0
R_514ZsZVoJbUMyr3,36.102,-115.1447,G32000300026032,G32000300026032,G32003,1,0
R_3NqV2VtjCNnWDmh,33.7697,-117.8906,G06005900753021,G06005900753021,G06059,1,0
R_6anHONTHE1uZkR3,38.8597,-77.198,G51005904506013,G51005904506013,G51059,1,0
R_3o9PSgFpJ63kGhH,40.6462,-73.9559,G36004700792011,G36004700792003,G36047,1,0
R_3NLMPp0bVmDtNlv,42.2349,-85.9005,G26015900118022,G26015900118005,G26159,6,0
R_1qIkdiOs70K29yT,41.2581,-95.9325,G31005500018002,G31005500018002,G31055,2,0
R_6f1xNZpYK9srT9M,36.4631,-81.8171,G47009109563001,G47009109563001,G47091,8,0
R_1PmljAR3fAc5tMl,35.1259,-117.9654,G06002900055111,G06002900055073,G06029,2,0
R_1ZHqHSfBOwXaEMI,39.068,-76.9933,G24003107015034,G24003107015034,G24031,1,0
R_5hrA1BfHP4Ozkqt,35.1349,-106.6402,G35000100032011,G35000100032011,G35001,2,0
R_5aVwyRkVbpK9WAh,40.6295,-74.0938,G36008500059021,G36008500059001,G36085,1,0
R_1PtWyhImMNINe6V,39.1181,-76.8396,G24002706069073,G24002706069073,G24027,1,0
R_7FB17Ukjy5aQNyx,28.2137,-82.6809,G12010100315062,G12010100315062,G12101,1,0
R_3Ua2J9Z0SfhH6u7,29.5799,-95.6085,G48015706741001,G48015706741001,G48157,1,0
R_13KjTFavqGT5mcV,35.7504,-81.5623,G37002300209011,G37002300209001,G37023,2,0
R_7YjG3wGSN5gesg1,40.6315,-74.5103,G34003500522042,G34003500522042,G34035,1,0
R_7ohTTrFKTKyua1K,32.7724,-94.7025,G48045909501012,G48045909501002,G48459,2,0
R_5GVhhLqiMBE4mGZ,38.6643,-90.215,G29051001105001,G29051001105002,G29510,1,0
R_5esIIbZZCxi3aHw,32.7797,-96.8022,G48011300031021,G48011300031012,G48113,1,0
R_6a8map3XtAGPjwJ,28.6841,-81.2812,G12011700214033,G12011700214034,G12117,1,0
R_1an1hYm6JgL7fON,31.9472,-81.9389,G13026709503001,G13026709503002,G13267,8,0
R_3QKUGiFW4oidgvF,38.5482,-90.3298,G29018902200022,G29018902200022,G29189,1,0
R_3pXGDKUKyHW36NK,29.5652,-98.6145,G48002901818193,G48002901818192,G48029,1,0
R_6jbysAOFCMaIjgl,35.2426,-80.741,G37011900015073,G37011900015073,G37119,1,0
R_61nNYHhDRmYAWcq,33.1321,-95.5925,G48022309506002,G48022309506002,G48223,6,0
R_610eNTAoCy6jMA1,44.8058,-93.6071,G27001900908011,G27001900908005,G27019,1,0
R_7PjcwCOJYehqGNt,42.2463,-70.9972,G25002104179022,G25002104179022,G25021,1,0
R_6q3excJBmDyrBUv,37.8043,-122.2156,G06000104048002,G06000104048002,G06001,1,0
R_6JJeNldqCYATDn5,47.5741,-122.3975,G53003300097022,G53003300097025,G53033,1,0
R_65XvwuoY9qEmqLO,61.1498,-149.8257,G02002000026031,G02002000026031,G02020,2,0
R_6rU7RvZMtJinMKq,34.6506,-83.5096,G13013700002034,G13013700002023,G13137,6,0
R_76eVJMRRdqhN3WU,29.8834,-95.4553,G48020105330001,G48020105330001,G48201,1,0
R_5n8izj4Wbn28wZN,47.5741,-122.3975,G53003300097022,G53003300097025,G53033,1,0
R_1dBiOwqapWH2sgK,34.5318,-83.9718,G13018709602042,G13018709602023,G13187,1,0
R_66GLwxfM1Mw94TD,41.8783,-87.6907,G17003102808001,G17003102808001,G17031,1,0
R_7xErU4h8PW2gciw,42.6002,-83.0033,G26009902302002,G26009902302002,G26099,1,0
R_7Lh991l94dQilLX,40.5247,-107.5589,G08008100004003,G08008100004003,G08081,7,0
R_6EuuvcEMKLZ8KFf,42.3251,-72.6276,G25001508219041,G25001508219041,G25015,3,0
R_5tKZoyDklHXjaHW,41.8764,-87.6133,G17003103204001,G17003103204001,G17031,1,0
R_3Yx2AT6Wvc2V6Ap,39.9758,-83.12,G39004900081721,G39004900081422,G39049,1,0
R_3y7tnLo3eMYjvFO,42.3816,-88.0026,G17009708616092,G17009708616092,G17097,1,0
R_710qLlqe8uwbqhb,41.1974,-73.1714,G09000100734001,G09000100734001,G09001,#N/A,0
R_1MrI8QNFAp4zdsT,39.2097,-96.3189,G20014900002004,G20014900002004,G20149,3,0
R_5cjv9HB7YAcsSEy,41.4843,-81.7039,G39003501036022,G39003501036022,G39035,1,0
R_3MLqikGUioM4M4v,40.8312,-73.9067,G36000500145004,G36000500145004,G36005,1,0
R_2QiNlREV7L6eVBd,33.9993,-118.2868,G06003702321203,G06003702321203,G06037,1,0
R_6FyWsMummRAGYFC,35.7614,-78.6015,G37018300520021,G37018300520022,G37183,1,0
R_3pMoMIbdtKoFuU0,36.0586,-115.0803,G32000300051034,G32000300051034,G32003,1,0
R_3jVcQgzzECOIn9J,32.342,-86.3491,G01010100030003,G01010100030003,G01101,2,0
R_1sAMIxftvd6QYAU,37.751,-97.822,G20015500018002,G20015500018002,G20155,4,0
R_3NnBrIGpWZQsILY,40.7123,-74.0068,G36006100031002,G36006100031001,G36061,1,0
R_3MAPakBUMYS4fXi,47.6034,-122.3414,G53003300081022,G53003300081001,G53033,1,0
R_7OIcBuBQt5oNYKf,29.5531,-98.3598,G48002901218031,G48002901218031,G48029,1,0
R_3aRiCLlwYSjBt1c,38.5639,-121.4418,G06006700016011,G06006700016002,G06067,1,0
R_58CcdFt6Uu5oXwm,34.0747,-84.5953,G13006700302741,G13006700302233,G13067,1,0
R_59gCnC7fC3kO93q,6.4474,3.3903,,0,,#N/A,1
R_5GIzCABQdtYZTWh,38.9072,-104.7012,G08004100051132,G08004100051051,G08041,2,0
R_6whmVZqC1fYlP9f,41.8812,-87.8457,G17003108173001,G17003108173001,G17031,1,0
R_6GkWvnvoDMTTUmo,44.4371,-88.0795,G55000900102023,G55000900102023,G55009,2,0
R_3VikKQkPNsTXUs1,38.4272,-121.442,G06006700096432,G06006700096152,G06067,1,0
R_6f4SEwRz7L50Ktj,35.0781,-106.6583,G35000100022002,G35000100022002,G35001,2,0
R_7anuWJ3dZ0vZlz4,35.3991,-80.5584,G37002500422023,G37002500422003,G37025,1,0
R_5bZVE6MLaFYwEy6,40.7428,-73.9712,G36006100086011,G36006100062002,G36061,1,0
R_1Jruyv89yakwX80,25.8906,-80.1784,G12008600002193,G12008600002192,G12086,1,0
R_71XtN9gDXZiv7aW,40.4339,-79.9996,G42000300201004,G42000300201005,G42003,1,0
R_1w6sNVxvvrzk6UE,37.4725,-105.8796,G08000309602022,G08000309602005,G08003,7,0
R_5BGQ24zPdog8wHn,36.1506,-115.1805,G32000300010063,G32000300010063,G32003,1,0
R_3hy2p4LOtJ0hpND,32.7797,-96.8022,G48011300031021,G48011300031012,G48113,1,0
R_6n11jmfyQbERgKx,36.8166,-114.1386,G32000300059041,G32000300059041,G32003,1,0
R_5MnwOgZODuzj4UN,33.549,-111.9567,G04001301050041,G04001301050041,G04013,1,0
R_3KqMbAb4Lg14MHb,33.0928,-96.6454,G48008500314252,G48008500314103,G48085,1,0
R_8qq3VBVigu9znO7,38.5793,-90.422,G29018902183005,G29018902183005,G29189,1,0
R_3phexopttDjcS5D,28.6344,-81.6221,G12009509900000,G12009509900000,G12095,1,0
R_1DFNu1bDOKMhfJb,37.751,-97.822,G20015500018002,G20015500018002,G20155,4,0
R_78Z1YIaCe4IkVTH,40.5916,-74.3179,G34002300024021,G34002300024021,G34023,1,0
R_5q2CmWKIrlwWe9T,30.4427,-97.6805,G48045300423001,G48045300018531,G48453,1,0
R_37qI6C1Z4G7LcNz,38.0858,-85.651,G21011100117111,G21011100117111,G21111,1,0
R_1vgv5kFS0MVA9gd,33.7387,-78.9762,G45005100602031,G45005100602031,G45051,2,0
R_6WvQ0nC65omeRep,47.6131,-122.2053,G53003300238071,G53003300238041,G53033,1,0
R_7fgdqXVSeWyydeu,42.3474,-71.1582,G25002500004023,G25002500004023,G25025,1,0
R_2jSEmiDZmKxOn4a,40.7263,-73.9818,G36006100032007,G36006100032007,G36061,1,0
R_6ECFYnFETGg7Ydz,41.8764,-87.6133,G17003103204001,G17003103204001,G17031,1,0
R_7BRXnDTlaJHXxQK,42.8575,-72.594,G50002509684003,G50002509684003,G50025,7,0
R_6GE8hKgW0H9wFIm,28.6344,-81.6221,G12009509900000,G12009509900000,G12095,1,0
R_7Am9DvbBtnKf10R,40.4688,-80.0872,G42000304600022,G42000304600022,G42003,1,0
R_6tmLbj0L1xltwKo,26.4696,-81.8132,G12007100502122,G12007100502093,G12071,2,0
R_3rrj25kJI8UfzKN,40.7652,-73.9588,G36006100118004,G36006100118004,G36061,1,0
R_5eh6WEOsznIuDG9,34.0511,-118.3324,G06003702128002,G06003702128002,G06037,1,0
R_6BOpRrsZwxydMzL,37.7642,-122.3993,G06007500227041,G06007500227041,G06075,1,0
R_6lXFJbd9TV78ynn,39.6993,-104.8814,G08003100070881,G08003100070881,G08031,1,0
R_5Kl6rGP8izB50t2,40.5334,-74.2099,G36008500208034,G36008500208032,G36085,1,0
R_6UfwuPrz2B7bcSF,34.8627,-82.3186,G45004500028041,G45004500028041,G45045,2,0
R_1JQI4yVpkrDWWEF,25.9436,-80.2264,G12008600099031,G12008600099031,G12086,1,0
R_5B2r9CIWiyzk5nb,37.7383,-122.4556,G06007500307001,G06007500307001,G06075,1,0
R_7n0FHvdY9GIOS8L,34.6847,-80.9901,G45002300207002,G45002300207002,G45023,1,0
R_1NqYkdHyxdyxzoQ,28.6344,-81.6221,G12009509900000,G12009509900000,G12095,1,0
R_3ie7YL1YqEI7gtP,39.6738,-104.9324,G08003100053001,G08003100053001,G08031,1,0
R_7NxjTvv04HpezqY,28.6344,-81.6221,G12009509900000,G12009509900000,G12095,1,0
R_5Rh0904TJBCotCX,28.6344,-81.6221,G12009509900000,G12009509900000,G12095,1,0
R_1KNkeVPMhdLr1jj,40.1136,-74.9396,G42001701002072,G42001701002072,G42017,1,0
R_1ZpOlBn2oPTnZWF,6.4474,3.3903,,0,,#N/A,1
R_3FtgIIcqd2iZSz8,42.3313,-83.4656,G26016305638002,G26016305638001,G26163,1,0
R_7OwrV7DofJb4i51,35.3928,-97.5548,G40010901072143,G40010901072142,G40109,1,0
R_53VGXZhR41euJjl,41.8764,-87.6133,G17003103204001,G17003103204001,G17031,1,0
R_5VPGMiG4Nbg8POr,41.8764,-87.6133,G17003103204001,G17003103204001,G17031,1,0
R_5nVOVRcdZu6cTeo,41.8764,-87.6133,G17003103204001,G17003103204001,G17031,1,0
R_1oe5ARGz78wROns,37.0687,-97.031,G20003504937001,G20003504937001,G20035,4,0
R_5nVQnNnRbNfOJzd,37.751,-97.822,G20015500018002,G20015500018002,G20155,4,0
R_6q8aoenw7k76Of3,32.8595,-117.2124,G06007300083072,G06007300083072,G06073,1,0
R_7Y3FXsim3ySNibT,36.1789,-86.8035,G47003700139001,G47003700139001,G47037,1,0
R_66aKiUMw3Mio15U,30.2462,-97.8433,G48045300019143,G48045300019141,G48453,1,0
R_5dGwF53ENq64fR6,39.7067,-104.9694,G08003100034024,G08003100034021,G08031,1,0
R_1QGWHBevgbDu1fr,28.3943,-81.3615,G12009500168044,G12009500168043,G12095,1,0
R_6OPNVenlaH2dqlv,40.7547,-73.9614,G36006100086032,G36006100086032,G36061,1,0
R_6k7jBUooDYDuxej,26.165,-97.9892,G48021500226002,G48021500226002,G48215,2,0
R_7M66z01tnzMm1ZJ,35.401,-80.8688,G37011900062241,G37011900062151,G37119,1,0
R_50isCqiR0zw3pxn,26.0476,-80.1447,G12001100801023,G12001100801023,G12011,1,0
R_6tb33lYhep1XMf7,37.5537,-77.4602,G51076000404003,G51076000404001,G51760,1,0
R_1kHYNAFB3zECrUk,35.7715,-77.9788,G37019500014021,G37019500014002,G37195,4,0
R_1oASeLgPtDWIsR3,39.0234,-104.6926,G08004100076023,G08004100076023,G08041,2,0
R_7abraccYk9WHuqq,38.9522,-77.0253,G11000100021014,G11000100021014,G11001,1,0
R_19W4K5OOdsIHaWB,33.3944,-84.7083,G13007701704053,G13007701704051,G13077,1,0
R_3sMG63wT1HFwUUx,41.9739,-71.3284,G25000506301022,G25000506301022,G25005,1,0
R_7npfw0MbIOU6KpH,29.9734,-90.0885,G22007100045003,G22007100045003,G22071,1,0
R_6vZHkP4ota1JkLD,28.1138,-82.3677,G12005700102113,G12005700102113,G12057,1,0
R_1d4VJ3QGuFKNqut,39.5407,-104.9708,G08003500141331,G08003500141331,G08035,1,0
R_3Sbb1Ebc5AWLVzX,6.4474,3.3903,,0,,#N/A,1
R_19aSGGd1Jh6SsIp,43.2188,-71.5294,G33001300324003,G33001300324001,G33013,4,0
R_1DAci6yCsLLaJE3,33.6231,-112.1786,G04001301042172,G04001301042172,G04013,1,0
R_7gaKrGqH1CBB2ud,35.4666,-79.1758,G37010500303002,G37010500303002,G37105,4,0
R_7Zzf4CHiQbscw8h,40.8312,-73.9067,G36000500145004,G36000500145004,G36005,1,0
R_3lLAuMd3fzmgLg5,35.1369,-106.5199,G35000100037281,G35000100037283,G35001,2,0
R_3Jn22ZPVTADfLXu,32.9103,-96.7283,G48011300190353,G48011300190353,G48113,1,0
R_1O2GE93p38FXtgl,33.6992,-84.7478,G13009700805093,G13009700805093,G13097,1,0
R_7VCtUvUhbFb6Rxg,43.0382,-87.91,G55007901874002,G55007901874001,G55079,1,0
R_7GAOmDgdf7sxzEJ,31.9002,-81.2887,G13002909203084,G13002909203061,G13029,2,0
R_11AtHFGF5lTrBCa,28.3159,-80.7292,G12000900631053,G12000900631053,G12009,2,0
R_7EMgGs927wShmj0,42.8637,-71.5132,G33001100143023,G33001100143005,G33011,2,0
R_6ld1avnoqJplYZ3,40.7641,-74.1654,G34001300093002,G34001300093002,G34013,1,0
R_6DUzBde1WdA9PON,32.9728,-117.0379,G06007300170414,G06007300170414,G06073,1,0
R_31acDTRbIYkzlad,32.7797,-96.8022,G48011300031021,G48011300031012,G48113,1,0
R_762qP6FY2psj4LJ,38.8511,-104.7688,G08004100020003,G08004100020003,G08041,2,0
